,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
1256,place_o-990425,2023-06-30 10:52:41+00:00,place order,o-990425,,,729.09,orders
1257,confirm_o-990418,2023-06-30 10:57:16+00:00,confirm order,o-990418,,,987.03,orders
1258,confirm_o-990420,2023-06-30 11:02:24+00:00,confirm order,o-990420,,,976.45,orders
1259,pay_o-990414,2023-06-30 11:32:15+00:00,pay order,o-990414,,,3312.65,orders
1260,pay_o-990393,2023-06-30 11:34:33+00:00,pay order,o-990393,,,677.3,orders
1261,confirm_o-990424,2023-06-30 11:34:37+00:00,confirm order,o-990424,,,528.26,orders
1262,confirm_o-990422,2023-06-30 12:25:24+00:00,confirm order,o-990422,,,2197.4,orders
1263,place_o-990426,2023-06-30 13:03:28+00:00,place order,o-990426,,,4042.05,orders
1264,pay_o-990351,2023-06-30 13:37:01+00:00,pay order,o-990351,,,595.91,orders
1265,confirm_o-990421,2023-06-30 14:14:39+00:00,confirm order,o-990421,,,3012.43,orders
1266,confirm_o-990425,2023-06-30 14:22:07+00:00,confirm order,o-990425,,,729.09,orders
1267,place_o-990427,2023-06-30 14:25:02+00:00,place order,o-990427,,,5480.76,orders
1268,confirm_o-990426,2023-06-30 15:46:31+00:00,confirm order,o-990426,,,4042.05,orders
1269,pay_o-990381,2023-06-30 15:50:25+00:00,pay order,o-990381,,,3215.4,orders
1270,place_o-990428,2023-06-30 16:08:09+00:00,place order,o-990428,,,3091.68,orders
1271,pay_o-990418,2023-06-30 16:40:19+00:00,pay order,o-990418,,,987.03,orders
1272,place_o-990429,2023-06-30 17:34:24+00:00,place order,o-990429,,,902.46,orders
1273,confirm_o-990427,2023-06-30 17:34:45+00:00,confirm order,o-990427,,,5480.76,orders
1274,confirm_o-990428,2023-06-30 18:41:32+00:00,confirm order,o-990428,,,3091.68,orders
1275,pay_o-990391,2023-06-30 19:10:56+00:00,pay order,o-990391,,,2362.32,orders
1276,place_o-990430,2023-06-30 19:26:53+00:00,place order,o-990430,,,2723.86,orders
1277,place_o-990431,2023-06-30 22:29:58+00:00,place order,o-990431,,,559.96,orders
1278,place_o-990432,2023-07-01 17:42:44+00:00,place order,o-990432,,,849.61,orders
1279,reminder_o-990294_70,2023-07-02 09:58:14+00:00,payment reminder,o-990294,,,1462.71,orders
1280,reminder_o-990193_71,2023-07-02 10:15:37+00:00,payment reminder,o-990193,,,740.96,orders
1281,reminder_o-990309_72,2023-07-02 12:23:51+00:00,payment reminder,o-990309,,,817.88,orders
1282,reminder_o-990297_73,2023-07-02 15:21:08+00:00,payment reminder,o-990297,,,559.96,orders
1283,reminder_o-990315_74,2023-07-02 15:40:30+00:00,payment reminder,o-990315,,,881.32,orders
1284,place_o-990433,2023-07-02 18:02:24+00:00,place order,o-990433,,,2584.3,orders
1285,place_o-990434,2023-07-03 08:25:53+00:00,place order,o-990434,,,783.0,orders
1286,pay_o-990389,2023-07-03 09:23:47+00:00,pay order,o-990389,,,205.83,orders
1287,place_o-990435,2023-07-03 10:26:55+00:00,place order,o-990435,,,2592.77,orders
1288,pay_o-990264,2023-07-03 10:43:47+00:00,pay order,o-990264,,,2672.04,orders
1289,pay_o-990388,2023-07-03 10:46:42+00:00,pay order,o-990388,,,1299.92,orders
1290,pay_o-990407,2023-07-03 12:05:03+00:00,pay order,o-990407,,,9009.36,orders
1291,place_o-990436,2023-07-03 12:11:55+00:00,place order,o-990436,,,2510.31,orders
1292,pay_o-990339,2023-07-03 12:17:51+00:00,pay order,o-990339,,,3312.65,orders
1293,confirm_o-990431,2023-07-03 12:26:17+00:00,confirm order,o-990431,,,559.96,orders
1294,reminder_o-990183_75,2023-07-03 12:30:53+00:00,payment reminder,o-990183,,,5769.98,orders
1295,confirm_o-990429,2023-07-03 12:38:42+00:00,confirm order,o-990429,,,902.46,orders
1296,place_o-990437,2023-07-03 13:41:56+00:00,place order,o-990437,,,1017.67,orders
1297,reminder_o-990201_76,2023-07-03 15:08:13+00:00,payment reminder,o-990201,,,1602.99,orders
1298,pay_o-990406,2023-07-03 15:32:00+00:00,pay order,o-990406,,,6185.83,orders
1299,pay_o-990366,2023-07-03 15:33:20+00:00,pay order,o-990366,,,1876.06,orders
1300,reminder_o-990314_77,2023-07-03 15:34:15+00:00,payment reminder,o-990314,,,521.91,orders
1301,place_o-990438,2023-07-03 15:41:58+00:00,place order,o-990438,,,2000.76,orders
1302,confirm_o-990434,2023-07-03 16:08:09+00:00,confirm order,o-990434,,,783.0,orders
1303,confirm_o-990436,2023-07-03 16:08:21+00:00,confirm order,o-990436,,,2510.31,orders
1304,pay_o-990411,2023-07-03 16:29:59+00:00,pay order,o-990411,,,3312.65,orders
1305,confirm_o-990430,2023-07-03 16:41:13+00:00,confirm order,o-990430,,,2723.86,orders
1306,confirm_o-990438,2023-07-03 16:45:14+00:00,confirm order,o-990438,,,2000.76,orders
1307,reminder_o-990203_78,2023-07-03 16:57:40+00:00,payment reminder,o-990203,,,1662.97,orders
1308,pay_o-990297,2023-07-03 17:00:44+00:00,pay order,o-990297,,,559.96,orders
1309,place_o-990439,2023-07-03 17:42:01+00:00,place order,o-990439,,,1151.94,orders
1310,confirm_o-990437,2023-07-03 17:55:36+00:00,confirm order,o-990437,,,1017.67,orders
1311,pay_o-990429,2023-07-03 18:24:35+00:00,pay order,o-990429,,,902.46,orders
1312,place_o-990440,2023-07-03 19:42:15+00:00,place order,o-990440,,,628.62,orders
1313,reminder_o-990325_79,2023-07-03 20:41:52+00:00,payment reminder,o-990325,,,2889.82,orders
1314,place_o-990441,2023-07-03 23:00:41+00:00,place order,o-990441,,,6884.57,orders
1315,place_o-990442,2023-07-04 08:49:00+00:00,place order,o-990442,,,1462.69,orders
1316,confirm_o-990433,2023-07-04 08:59:50+00:00,confirm order,o-990433,,,2584.3,orders
1317,pay_o-990370,2023-07-04 09:34:12+00:00,pay order,o-990370,,,972.19,orders
1318,confirm_o-990435,2023-07-04 10:25:28+00:00,confirm order,o-990435,,,2592.77,orders
1319,reminder_o-990320_80,2023-07-04 10:31:12+00:00,payment reminder,o-990320,,,848.55,orders
1320,place_o-990443,2023-07-04 11:01:36+00:00,place order,o-990443,,,4167.84,orders
1321,reminder_o-990327_81,2023-07-04 11:09:05+00:00,payment reminder,o-990327,,,1372.86,orders
1322,reminder_o-990328_82,2023-07-04 11:42:38+00:00,payment reminder,o-990328,,,2178.36,orders
1323,place_o-990444,2023-07-04 12:21:18+00:00,place order,o-990444,,,1362.3,orders
1324,pay_o-990419,2023-07-04 12:47:25+00:00,pay order,o-990419,,,4158.31,orders
1325,place_o-990445,2023-07-04 14:00:41+00:00,place order,o-990445,,,1061.01,orders
1326,confirm_o-990439,2023-07-04 14:50:27+00:00,confirm order,o-990439,,,1151.94,orders
1327,place_o-990446,2023-07-04 15:19:28+00:00,place order,o-990446,,,374.96,orders
1328,place_o-990447,2023-07-04 16:57:01+00:00,place order,o-990447,,,721.71,orders
1329,reminder_o-990330_83,2023-07-04 16:58:13+00:00,payment reminder,o-990330,,,2813.68,orders
1330,confirm_o-990441,2023-07-04 17:19:17+00:00,confirm order,o-990441,,,6884.57,orders
1331,pay_o-990294,2023-07-04 18:01:14+00:00,pay order,o-990294,,,1462.71,orders
1332,confirm_o-990447,2023-07-04 18:50:12+00:00,confirm order,o-990447,,,721.71,orders
1333,place_o-990448,2023-07-04 19:12:08+00:00,place order,o-990448,,,3714.35,orders
1334,place_o-990449,2023-07-04 22:00:27+00:00,place order,o-990449,,,3164.66,orders
1335,place_o-990450,2023-07-05 07:03:39+00:00,place order,o-990450,,,1067.38,orders
1336,place_o-990451,2023-07-05 09:46:06+00:00,place order,o-990451,,,5023.05,orders
1337,confirm_o-990443,2023-07-05 10:01:59+00:00,confirm order,o-990443,,,4167.84,orders
1338,confirm_o-990445,2023-07-05 10:05:12+00:00,confirm order,o-990445,,,1061.01,orders
1339,pay_o-990412,2023-07-05 10:19:12+00:00,pay order,o-990412,,,1175.21,orders
1340,pay_o-990320,2023-07-05 10:44:15+00:00,pay order,o-990320,,,848.55,orders
1341,reminder_o-990335_84,2023-07-05 11:11:44+00:00,payment reminder,o-990335,,,258.68,orders
1342,pay_o-990378,2023-07-05 11:24:45+00:00,pay order,o-990378,,,5602.33,orders
1343,confirm_o-990442,2023-07-05 11:39:16+00:00,confirm order,o-990442,,,1462.69,orders
1344,place_o-990452,2023-07-05 11:50:18+00:00,place order,o-990452,,,5266.19,orders
1345,confirm_o-990446,2023-07-05 12:53:16+00:00,confirm order,o-990446,,,374.96,orders
1346,confirm_o-990440,2023-07-05 13:09:51+00:00,confirm order,o-990440,,,628.62,orders
1347,confirm_o-990452,2023-07-05 13:27:16+00:00,confirm order,o-990452,,,5266.19,orders
1348,place_o-990453,2023-07-05 13:58:42+00:00,place order,o-990453,,,2415.18,orders
1349,confirm_o-990432,2023-07-05 15:08:58+00:00,confirm order,o-990432,,,849.61,orders
1350,pay_o-990344,2023-07-05 15:32:59+00:00,pay order,o-990344,,,4062.14,orders
1351,confirm_o-990450,2023-07-05 15:37:28+00:00,confirm order,o-990450,,,1067.38,orders
1352,reminder_o-990337_85,2023-07-05 16:03:34+00:00,payment reminder,o-990337,,,2531.43,orders
1353,place_o-990454,2023-07-05 16:15:29+00:00,place order,o-990454,,,1705.83,orders
1354,pay_o-990392,2023-07-05 17:18:59+00:00,pay order,o-990392,,,2100.14,orders
1355,pay_o-990410,2023-07-05 17:20:30+00:00,pay order,o-990410,,,237.54,orders
1356,confirm_o-990453,2023-07-05 17:21:40+00:00,confirm order,o-990453,,,2415.18,orders
1357,place_o-990455,2023-07-05 17:49:04+00:00,place order,o-990455,,,1261.88,orders
1358,confirm_o-990454,2023-07-05 18:51:17+00:00,confirm order,o-990454,,,1705.83,orders
1359,place_o-990456,2023-07-05 20:03:23+00:00,place order,o-990456,,,3709.08,orders
1360,place_o-990457,2023-07-05 22:42:57+00:00,place order,o-990457,,,1535.64,orders
1361,pay_o-990432,2023-07-06 09:10:10+00:00,pay order,o-990432,,,849.61,orders
1362,place_o-990458,2023-07-06 09:14:06+00:00,place order,o-990458,,,1324.26,orders
1363,confirm_o-990448,2023-07-06 09:17:45+00:00,confirm order,o-990448,,,3714.35,orders
1364,confirm_o-990455,2023-07-06 09:31:08+00:00,confirm order,o-990455,,,1261.88,orders
1365,place_o-990459,2023-07-06 10:46:17+00:00,place order,o-990459,,,1029.31,orders
1366,reminder_o-990341_86,2023-07-06 11:39:00+00:00,payment reminder,o-990341,,,4445.82,orders
1367,place_o-990460,2023-07-06 12:50:40+00:00,place order,o-990460,,,7921.59,orders
1368,pay_o-990430,2023-07-06 13:45:26+00:00,pay order,o-990430,,,2723.86,orders
1369,confirm_o-990449,2023-07-06 14:35:53+00:00,confirm order,o-990449,,,3164.66,orders
1370,pay_o-990455,2023-07-06 14:42:21+00:00,pay order,o-990455,,,1261.88,orders
1371,pay_o-990335,2023-07-06 14:55:11+00:00,pay order,o-990335,,,258.68,orders
1372,place_o-990461,2023-07-06 14:59:26+00:00,place order,o-990461,,,2436.32,orders
1373,confirm_o-990456,2023-07-06 15:05:54+00:00,confirm order,o-990456,,,3709.08,orders
1374,pay_o-990337,2023-07-06 15:06:06+00:00,pay order,o-990337,,,2531.43,orders
1375,pay_o-990442,2023-07-06 16:38:27+00:00,pay order,o-990442,,,1462.69,orders
1376,place_o-990462,2023-07-06 17:16:57+00:00,place order,o-990462,,,364.38,orders
1377,place_o-990463,2023-07-06 18:52:00+00:00,place order,o-990463,,,299.92,orders
1378,confirm_o-990461,2023-07-06 19:39:39+00:00,confirm order,o-990461,,,2436.32,orders
1379,pay_o-990325,2023-07-06 22:09:36+00:00,pay order,o-990325,,,2889.82,orders
1380,place_o-990464,2023-07-06 22:12:11+00:00,place order,o-990464,,,4326.41,orders
1381,place_o-990465,2023-07-07 08:12:33+00:00,place order,o-990465,,,1742.85,orders
1382,confirm_o-990464,2023-07-07 09:10:43+00:00,confirm order,o-990464,,,4326.41,orders
1383,pay_o-990435,2023-07-07 09:58:02+00:00,pay order,o-990435,,,2592.77,orders
1384,place_o-990466,2023-07-07 10:06:56+00:00,place order,o-990466,,,2836.96,orders
1385,confirm_o-990457,2023-07-07 10:24:29+00:00,confirm order,o-990457,,,1535.64,orders
1386,confirm_o-990451,2023-07-07 11:07:22+00:00,confirm order,o-990451,,,5023.05,orders
1387,pay_o-990315,2023-07-07 11:14:00+00:00,pay order,o-990315,,,881.32,orders
1388,place_o-990467,2023-07-07 11:31:57+00:00,place order,o-990467,,,849.62,orders
1389,confirm_o-990467,2023-07-07 11:41:38+00:00,confirm order,o-990467,,,849.62,orders
1390,confirm_o-990463,2023-07-07 12:22:37+00:00,confirm order,o-990463,,,299.92,orders
1391,confirm_o-990466,2023-07-07 12:52:10+00:00,confirm order,o-990466,,,2836.96,orders
1392,place_o-990468,2023-07-07 13:22:00+00:00,place order,o-990468,,,1926.78,orders
1393,pay_o-990428,2023-07-07 14:27:47+00:00,pay order,o-990428,,,3091.68,orders
1394,place_o-990469,2023-07-07 15:02:05+00:00,place order,o-990469,,,2682.58,orders
1395,confirm_o-990458,2023-07-07 15:11:32+00:00,confirm order,o-990458,,,1324.26,orders
1396,place_o-990470,2023-07-07 16:22:16+00:00,place order,o-990470,,,459.51,orders
1397,pay_o-990431,2023-07-07 16:39:21+00:00,pay order,o-990431,,,559.96,orders
1398,place_o-990471,2023-07-07 18:02:38+00:00,place order,o-990471,,,5870.85,orders
1399,confirm_o-990468,2023-07-07 19:15:43+00:00,confirm order,o-990468,,,1926.78,orders
1400,place_o-990472,2023-07-07 19:44:05+00:00,place order,o-990472,,,2746.02,orders
1401,pay_o-990467,2023-07-07 19:59:28+00:00,pay order,o-990467,,,849.62,orders
1402,place_o-990473,2023-07-07 23:04:21+00:00,place order,o-990473,,,3480.74,orders
1403,place_o-990474,2023-07-08 20:38:56+00:00,place order,o-990474,,,1355.98,orders
1404,reminder_o-990347_87,2023-07-09 09:22:38+00:00,payment reminder,o-990347,,,4637.18,orders
1405,reminder_o-990354_88,2023-07-09 10:35:39+00:00,payment reminder,o-990354,,,624.42,orders
1406,reminder_o-990349_89,2023-07-09 11:31:45+00:00,payment reminder,o-990349,,,1103.3,orders
1407,reminder_o-990236_90,2023-07-09 12:20:26+00:00,payment reminder,o-990236,,,524.95,orders
1408,reminder_o-990353_91,2023-07-09 12:59:57+00:00,payment reminder,o-990353,,,3709.03,orders
1409,reminder_o-990350_92,2023-07-09 14:13:41+00:00,payment reminder,o-990350,,,4470.19,orders
1410,reminder_o-990358_93,2023-07-09 17:21:38+00:00,payment reminder,o-990358,,,4399.35,orders
1411,place_o-990475,2023-07-09 20:31:45+00:00,place order,o-990475,,,754.45,orders
1412,pay_o-990413,2023-07-10 09:13:46+00:00,pay order,o-990413,,,985.98,orders
1413,place_o-990476,2023-07-10 09:15:55+00:00,place order,o-990476,,,3732.34,orders
1414,confirm_o-990475,2023-07-10 09:50:00+00:00,confirm order,o-990475,,,754.45,orders
1415,pay_o-990405,2023-07-10 10:18:28+00:00,pay order,o-990405,,,2275.64,orders
1416,place_o-990477,2023-07-10 10:49:55+00:00,place order,o-990477,,,4965.92,orders
1417,confirm_o-990460,2023-07-10 11:03:42+00:00,confirm order,o-990460,,,7921.59,orders
1418,reminder_o-990359_94,2023-07-10 11:36:19+00:00,payment reminder,o-990359,,,7268.33,orders
1419,place_o-990478,2023-07-10 12:57:56+00:00,place order,o-990478,,,3883.47,orders
1420,confirm_o-990474,2023-07-10 12:58:57+00:00,confirm order,o-990474,,,1355.98,orders
1421,confirm_o-990470,2023-07-10 14:57:03+00:00,confirm order,o-990470,,,459.51,orders
1422,place_o-990479,2023-07-10 15:13:58+00:00,place order,o-990479,,,2457.45,orders
1423,confirm_o-990471,2023-07-10 15:48:17+00:00,confirm order,o-990471,,,5870.85,orders
1424,confirm_o-990472,2023-07-10 16:02:36+00:00,confirm order,o-990472,,,2746.02,orders
1425,confirm_o-990477,2023-07-10 16:36:56+00:00,confirm order,o-990477,,,4965.92,orders
1426,place_o-990480,2023-07-10 16:46:01+00:00,place order,o-990480,,,195.26,orders
1427,confirm_o-990462,2023-07-10 16:47:05+00:00,confirm order,o-990462,,,364.38,orders
1428,pay_o-990463,2023-07-10 17:03:31+00:00,pay order,o-990463,,,299.92,orders
1429,confirm_o-990444,2023-07-10 17:06:02+00:00,confirm order,o-990444,,,1362.3,orders
1430,pay_o-990433,2023-07-10 17:37:14+00:00,pay order,o-990433,,,2584.3,orders
1431,place_o-990481,2023-07-10 18:50:08+00:00,place order,o-990481,,,2527.22,orders
1432,place_o-990482,2023-07-10 22:06:35+00:00,place order,o-990482,,,36.7,orders
1433,pay_o-990384,2023-07-10 22:09:54+00:00,pay order,o-990384,,,1029.29,orders
1434,place_o-990483,2023-07-11 07:40:26+00:00,place order,o-990483,,,3768.23,orders
1435,pay_o-990440,2023-07-11 08:24:35+00:00,pay order,o-990440,,,628.62,orders
1436,confirm_o-990469,2023-07-11 09:14:23+00:00,confirm order,o-990469,,,2682.58,orders
1437,pay_o-990341,2023-07-11 09:41:04+00:00,pay order,o-990341,,,4445.82,orders
1438,place_o-990484,2023-07-11 10:26:35+00:00,place order,o-990484,,,1943.67,orders
1439,confirm_o-990483,2023-07-11 10:58:21+00:00,confirm order,o-990483,,,3768.23,orders
1440,confirm_o-990478,2023-07-11 11:46:56+00:00,confirm order,o-990478,,,3883.47,orders
1441,confirm_o-990479,2023-07-11 12:09:14+00:00,confirm order,o-990479,,,2457.45,orders
1442,place_o-990485,2023-07-11 12:11:15+00:00,place order,o-990485,,,3892.99,orders
1443,pay_o-990426,2023-07-11 12:23:36+00:00,pay order,o-990426,,,4042.05,orders
1444,place_o-990486,2023-07-11 13:40:36+00:00,place order,o-990486,,,564.21,orders
1445,reminder_o-990371_95,2023-07-11 14:22:55+00:00,payment reminder,o-990371,,,6547.35,orders
1446,pay_o-990358,2023-07-11 15:06:37+00:00,pay order,o-990358,,,4399.35,orders
1447,place_o-990487,2023-07-11 15:39:18+00:00,place order,o-990487,,,1468.01,orders
1448,confirm_o-990484,2023-07-11 16:08:35+00:00,confirm order,o-990484,,,1943.67,orders
1449,confirm_o-990485,2023-07-11 16:45:54+00:00,confirm order,o-990485,,,3892.99,orders
1450,confirm_o-990473,2023-07-11 17:16:55+00:00,confirm order,o-990473,,,3480.74,orders
1451,place_o-990488,2023-07-11 17:36:41+00:00,place order,o-990488,,,783.0,orders
1452,confirm_o-990480,2023-07-11 18:06:55+00:00,confirm order,o-990480,,,195.26,orders
1453,pay_o-990434,2023-07-11 18:12:00+00:00,pay order,o-990434,,,783.0,orders
1454,place_o-990489,2023-07-11 19:31:28+00:00,place order,o-990489,,,4108.62,orders
1455,reminder_o-990255_96,2023-07-11 21:51:53+00:00,payment reminder,o-990255,,,3828.99,orders
1456,place_o-990490,2023-07-11 22:39:07+00:00,place order,o-990490,,,205.83,orders
1457,place_o-990491,2023-07-12 09:06:25+00:00,place order,o-990491,,,902.44,orders
1458,confirm_o-990489,2023-07-12 09:07:06+00:00,confirm order,o-990489,,,4108.62,orders
1459,pay_o-990464,2023-07-12 09:07:57+00:00,pay order,o-990464,,,4326.41,orders
1460,pay_o-990456,2023-07-12 09:50:16+00:00,pay order,o-990456,,,3709.08,orders
1461,place_o-990492,2023-07-12 10:30:56+00:00,place order,o-990492,,,849.61,orders
1462,reminder_o-990377_97,2023-07-12 10:37:38+00:00,payment reminder,o-990377,,,1725.94,orders
1463,confirm_o-990476,2023-07-12 10:52:07+00:00,confirm order,o-990476,,,3732.34,orders
1464,pay_o-990471,2023-07-12 10:56:51+00:00,pay order,o-990471,,,5870.85,orders
1465,confirm_o-990488,2023-07-12 11:03:44+00:00,confirm order,o-990488,,,783.0,orders
1466,reminder_o-990367_98,2023-07-12 11:13:14+00:00,payment reminder,o-990367,,,1167.81,orders
1467,confirm_o-990491,2023-07-12 11:50:45+00:00,confirm order,o-990491,,,902.44,orders
1468,confirm_o-990487,2023-07-12 11:52:51+00:00,confirm order,o-990487,,,1468.01,orders
1469,place_o-990493,2023-07-12 12:19:58+00:00,place order,o-990493,,,616.01,orders
1470,pay_o-990470,2023-07-12 12:26:32+00:00,pay order,o-990470,,,459.51,orders
1471,place_o-990494,2023-07-12 13:58:01+00:00,place order,o-990494,,,2901.43,orders
1472,confirm_o-990490,2023-07-12 14:05:22+00:00,confirm order,o-990490,,,205.83,orders
1473,confirm_o-990486,2023-07-12 14:34:50+00:00,confirm order,o-990486,,,564.21,orders
1474,pay_o-990441,2023-07-12 15:12:18+00:00,pay order,o-990441,,,6884.57,orders
1475,confirm_o-990494,2023-07-12 15:15:20+00:00,confirm order,o-990494,,,2901.43,orders
1476,pay_o-990201,2023-07-12 15:21:21+00:00,pay order,o-990201,,,1602.99,orders
1477,place_o-990495,2023-07-12 16:14:08+00:00,place order,o-990495,,,2603.3,orders
1478,confirm_o-990492,2023-07-12 16:20:40+00:00,confirm order,o-990492,,,849.61,orders
1479,pay_o-990236,2023-07-12 17:16:26+00:00,pay order,o-990236,,,524.95,orders
1480,confirm_o-990459,2023-07-12 17:23:32+00:00,confirm order,o-990459,,,1029.31,orders
1481,pay_o-990474,2023-07-12 17:28:57+00:00,pay order,o-990474,,,1355.98,orders
1482,place_o-990496,2023-07-12 17:46:22+00:00,place order,o-990496,,,1483.84,orders
1483,reminder_o-990376_99,2023-07-12 17:52:30+00:00,payment reminder,o-990376,,,448.94,orders
1484,place_o-990497,2023-07-12 19:55:17+00:00,place order,o-990497,,,709.0,orders
1485,place_o-990498,2023-07-12 23:26:45+00:00,place order,o-990498,,,5505.06,orders
1486,place_o-990499,2023-07-13 09:20:17+00:00,place order,o-990499,,,3291.52,orders
1487,reminder_o-990374_100,2023-07-13 10:05:44+00:00,payment reminder,o-990374,,,1651.94,orders
1488,pay_o-990254,2023-07-13 10:08:34+00:00,pay order,o-990254,,,3908.99,orders
1489,confirm_o-990493,2023-07-13 10:21:07+00:00,confirm order,o-990493,,,616.01,orders
1490,place_o-990500,2023-07-13 10:58:40+00:00,place order,o-990500,,,4199.53,orders
1491,pay_o-990439,2023-07-13 11:12:06+00:00,pay order,o-990439,,,1151.94,orders
1492,confirm_o-990496,2023-07-13 11:19:16+00:00,confirm order,o-990496,,,1483.84,orders
1493,confirm_o-990481,2023-07-13 11:20:40+00:00,confirm order,o-990481,,,2527.22,orders
1494,confirm_o-990498,2023-07-13 11:46:59+00:00,confirm order,o-990498,,,5505.06,orders
1495,confirm_o-990495,2023-07-13 11:55:17+00:00,confirm order,o-990495,,,2603.3,orders
1496,pay_o-990493,2023-07-13 12:26:32+00:00,pay order,o-990493,,,616.01,orders
1497,pay_o-990376,2023-07-13 12:38:26+00:00,pay order,o-990376,,,448.94,orders
1498,place_o-990501,2023-07-13 13:15:26+00:00,place order,o-990501,,,898.23,orders
1499,reminder_o-990382_101,2023-07-13 13:43:06+00:00,payment reminder,o-990382,,,4036.73,orders
1500,pay_o-990377,2023-07-13 14:47:44+00:00,pay order,o-990377,,,1725.94,orders
1501,place_o-990502,2023-07-13 14:48:57+00:00,place order,o-990502,,,7091.8,orders
1502,pay_o-990360,2023-07-13 16:23:35+00:00,pay order,o-990360,,,1166.75,orders
1503,pay_o-990484,2023-07-13 16:31:01+00:00,pay order,o-990484,,,1943.67,orders
1504,pay_o-990427,2023-07-13 16:41:43+00:00,pay order,o-990427,,,5480.76,orders
1505,place_o-990503,2023-07-13 16:56:00+00:00,place order,o-990503,,,4262.97,orders
1506,pay_o-990478,2023-07-13 17:29:34+00:00,pay order,o-990478,,,3883.47,orders
1507,place_o-990504,2023-07-13 19:10:06+00:00,place order,o-990504,,,248.11,orders
1508,confirm_o-990465,2023-07-13 20:33:18+00:00,confirm order,o-990465,,,1742.85,orders
1509,confirm_o-990500,2023-07-13 20:46:32+00:00,confirm order,o-990500,,,4199.53,orders
1510,place_o-990505,2023-07-13 21:56:23+00:00,place order,o-990505,,,4178.4,orders
1511,place_o-990506,2023-07-14 07:39:14+00:00,place order,o-990506,,,3618.16,orders
1512,pay_o-990448,2023-07-14 09:45:44+00:00,pay order,o-990448,,,3714.35,orders
1513,pay_o-990487,2023-07-14 09:49:47+00:00,pay order,o-990487,,,1468.01,orders
1514,pay_o-990494,2023-07-14 09:52:16+00:00,pay order,o-990494,,,2901.43,orders
1515,place_o-990507,2023-07-14 10:25:15+00:00,place order,o-990507,,,1219.61,orders
1516,confirm_o-990506,2023-07-14 11:20:52+00:00,confirm order,o-990506,,,3618.16,orders
1517,place_o-990508,2023-07-14 12:08:36+00:00,place order,o-990508,,,1261.88,orders
1518,pay_o-990422,2023-07-14 12:31:14+00:00,pay order,o-990422,,,2197.4,orders
1519,pay_o-990462,2023-07-14 12:55:34+00:00,pay order,o-990462,,,364.38,orders
1520,place_o-990509,2023-07-14 13:35:18+00:00,place order,o-990509,,,3291.51,orders
1521,pay_o-990353,2023-07-14 13:54:26+00:00,pay order,o-990353,,,3709.03,orders
1522,confirm_o-990508,2023-07-14 13:55:16+00:00,confirm order,o-990508,,,1261.88,orders
1523,confirm_o-990507,2023-07-14 14:38:16+00:00,confirm order,o-990507,,,1219.61,orders
1524,place_o-990510,2023-07-14 15:28:41+00:00,place order,o-990510,,,1108.58,orders
1525,pay_o-990452,2023-07-14 15:29:06+00:00,pay order,o-990452,,,5266.19,orders
1526,confirm_o-990503,2023-07-14 15:41:03+00:00,confirm order,o-990503,,,4262.97,orders
1527,pay_o-990403,2023-07-14 15:47:36+00:00,pay order,o-990403,,,1251.31,orders
1528,place_o-990511,2023-07-14 17:15:28+00:00,place order,o-990511,,,3059.98,orders
1529,confirm_o-990504,2023-07-14 17:52:25+00:00,confirm order,o-990504,,,248.11,orders
1530,place_o-990512,2023-07-14 18:49:02+00:00,place order,o-990512,,,2106.5,orders
1531,place_o-990513,2023-07-14 22:03:17+00:00,place order,o-990513,,,1468.01,orders
1532,place_o-990514,2023-07-15 15:02:38+00:00,place order,o-990514,,,4185.82,orders
1533,place_o-990515,2023-07-16 14:42:13+00:00,place order,o-990515,,,3840.15,orders
1534,reminder_o-990396_102,2023-07-16 16:34:11+00:00,payment reminder,o-990396,,,1973.31,orders
1535,place_o-990516,2023-07-17 07:19:22+00:00,place order,o-990516,,,8820.13,orders
1536,reminder_o-990284_103,2023-07-17 08:29:25+00:00,payment reminder,o-990284,,,1849.62,orders
1537,pay_o-990296,2023-07-17 09:23:05+00:00,pay order,o-990296,,,564.21,orders
1538,reminder_o-990397_104,2023-07-17 09:26:22+00:00,payment reminder,o-990397,,,2742.88,orders
1539,confirm_o-990501,2023-07-17 09:51:45+00:00,confirm order,o-990501,,,898.23,orders
1540,pay_o-990417,2023-07-17 09:54:20+00:00,pay order,o-990417,,,3999.73,orders
1541,pay_o-990472,2023-07-17 10:02:37+00:00,pay order,o-990472,,,2746.02,orders
1542,place_o-990517,2023-07-17 10:03:24+00:00,place order,o-990517,,,5184.78,orders
1543,confirm_o-990505,2023-07-17 10:42:50+00:00,confirm order,o-990505,,,4178.4,orders
1544,place_o-990518,2023-07-17 11:24:53+00:00,place order,o-990518,,,353.82,orders
1545,confirm_o-990515,2023-07-17 11:58:21+00:00,confirm order,o-990515,,,3840.15,orders
1546,confirm_o-990510,2023-07-17 12:06:21+00:00,confirm order,o-990510,,,1108.58,orders
1547,place_o-990519,2023-07-17 13:07:52+00:00,place order,o-990519,,,4603.36,orders
1548,confirm_o-990517,2023-07-17 13:24:52+00:00,confirm order,o-990517,,,5184.78,orders
1549,place_o-990520,2023-07-17 14:33:50+00:00,place order,o-990520,,,3946.9,orders
1550,pay_o-990359,2023-07-17 15:18:20+00:00,pay order,o-990359,,,7268.33,orders
